name,tech_score,confidence,city,region,country,address,lat,lng,website,phone,careers_url,careers_provider,careers_api_url,careers_confidence,careers_last_checked,careers_notes,categories,sources,source_ids,notes
B S S Information Technology Mission,55.0,high,Thiruvananthapuram,Kerala,India,,8.4907667,76.9514009,,,,,,,,,office=yes,openstreetmap,"{""openstreetmap"": ""node:7470345912""}","matched: information technology, technology"
Kerala State Information Technology Mission (PMU),55.0,high,Thiruvananthapuram,Kerala,India,,8.4974134,76.9462429,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:819319365""}","matched: information technology, technology"
Star One Information Technology,55.0,high,Thiruvananthapuram,Kerala,India,,8.5106917,76.9431812,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:845777747""}","matched: information technology, technology"
Razorpay Software Private Limited,54.0,medium,Bengaluru,Karnataka,India,,12.939054,77.609513,https://razorpay.com,,https://razorpay.com/careers/,greenhouse,https://razorpay.com/careers/,high,2026-06-13T11:48:09+00:00,detected ATS/provider,office=company,openstreetmap,"{""openstreetmap"": ""node:4586511728""}","matched: software, office=company"
ESage IT Services Pvt Ltd,54.0,medium,Jaipur,Rajasthan,India,"C7, Mangalam Grand City, Mahapura Rd, Jaipur, 302026",26.8580257,75.6665004,https://esagedigital.com/,+91 9828091717,https://esagedigital.com/career/,company_website,https://esagedigital.com/career/,medium,2026-06-13T12:22:03+00:00,careers page found on company website,office=advertising_agency | description=Digital Marketing Agency,openstreetmap,"{""openstreetmap"": ""node:12565112269""}","matched: it services, digital"
W3care Technologies,54.0,medium,Jaipur,Rajasthan,India,"263/845, Sector 26, Sanganer, Pratap Nagar, Jaipur, 302033",26.8090637,75.8450197,https://www.w3care.com/,,,,,,,,"building=commercial | description=W3Care Technologies is IT Company based in India and found in 2010. W3Care has been providing best website development, extension and maintenance services to its clients. We have expertise in Web development and provide development services.",openstreetmap,"{""openstreetmap"": ""way:386686260""}","matched: technologies, web development"
Druva Software,54.0,medium,Pune,Maharashtra,India,"Senapati Bapat Marg, 411016",18.5336054,73.8291382,https://www.druva.com/,,https://www.druva.com/why-druva/explore/careers,greenhouse,https://www.druva.com/why-druva/explore/careers,high,2026-06-13T12:22:18+00:00,detected ATS/provider,office=company,openstreetmap,"{""openstreetmap"": ""node:12009116069""}","matched: software, office=company"
Naman Technologies,53.0,medium,Pune,Maharashtra,India,,18.6282417,73.7850315,,,,,,,,,office=company | description=Industrial CCTV Suppliers Security Alarm Systems Biometric Access & Attendance,openstreetmap,"{""openstreetmap"": ""node:8344153156""}","matched: technologies, systems, office=company"
Nityaa Technosys Pvt Ltd,53.0,medium,Pune,Maharashtra,India,,18.5162199,73.8547865,http://nityaalabs.com/,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:2716630534""}","matched: startup, office=it"
iWave Systems Technologies Pvt Ltd,52.0,medium,Bengaluru,Karnataka,India,"7/B, 29th Main Road, Bengaluru, 560076",12.9126885,77.6150964,https://www.iwavesystems.com/,+91-80-26683700,https://www.iwavesystems.com/jobs/,company_website,https://www.iwavesystems.com/jobs/,medium,2026-06-13T13:02:40+00:00,careers page found on company website,"building=yes | description=iWave Systems Technologies, an ISO 9001:2015 certified company, established in the year 1999, focuses on standard and customised System on Module/SBC product development in Industrial, Medical, Automotive & Embedded Computing application domains. ",openstreetmap,"{""openstreetmap"": ""way:348306686""}","matched: technologies, systems"
McAfee Software India Pvt. Ltd,52.0,medium,Bengaluru,Karnataka,India,"2nd floor, Pine Valley,  Embassy Golf Link Business Park,Off Intermediate Ring Road,  Domlur, Bangalore, 560071",12.9467394,77.6464947,https://mcafee.com/,"""080 4180 9000 """,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:4445089987""}","matched: software, office=company"
Verint Systems India,52.0,medium,Bengaluru,Karnataka,India,,12.9731265,77.6081749,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:3808206955""}","matched: systems, office=it"
Vision Karnataka Secure Solutions,52.0,medium,Bengaluru,Karnataka,India,,12.926269,77.5829829,,+91 91082 23244,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:12491497273""}","matched: solutions, office=it"
Visionet Systems,52.0,medium,Bengaluru,Karnataka,India,,12.9000037,77.6311862,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:9253530902""}","matched: systems, office=it"
Drona Systems,52.0,medium,Chennai,Tamil Nadu,India,,13.0653729,80.2197222,,,,,,,,,office=it | building=yes,openstreetmap,"{""openstreetmap"": ""way:355048143""}","matched: systems, office=it"
Tarka Labs,52.0,medium,Chennai,Tamil Nadu,India,"7th Avenue, Chennai, 600033",13.0365057,80.2164385,https://tarkalabs.com/,,https://tarkalabs.com/careers/,company_website,https://tarkalabs.com/assets/js/page--src--pages--careers-vue.c070b49e.js,medium,2026-06-13T13:02:48+00:00,careers page found on company website,building=yes | description=A software services company,openstreetmap,"{""openstreetmap"": ""way:354832478""}","matched: software, labs"
TVF - Contagious online media network private limited,52.0,medium,Chennai,Tamil Nadu,India,"New no 20, Old No 30, 3rd floor, Musiri Subramanium street, oliver road",13.03935,80.2608471,www.tvfplay.com,044-49521737,,,,none,2026-06-13T09:17:14+00:00,homepage fetch failed: SSLError; https://www.tvfplay.com/jobs: SSLError; https://www.tvfplay.com/jobs/: SSLError; https://www.tvfplay.com/career: SSLError; no careers page detected,office=company | description=software company,openstreetmap,"{""openstreetmap"": ""node:5393408521""}","matched: software, office=company"
Crucial Software and IT Park Pvt Ltd,52.0,medium,Gandhinagar,Gujarat,India,"D 513, VTC, Kudasan, 382421",23.1820609,72.6279853,https://csitpark.com,+917948922322,,,,none,2026-06-13T11:06:34+00:00,https://csitpark.com/jobs: HTTPError; https://csitpark.com/jobs/: HTTPError; https://csitpark.com/career: HTTPError; no careers page detected,office=company,openstreetmap,"{""openstreetmap"": ""node:9221693769""}","matched: software, office=company"
EPIQ Systems,52.0,medium,Hyderabad,Telangana,India,,17.4225774,78.3469906,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:11447371960""}","matched: systems, office=it"
Nimbu Tech Systems,52.0,medium,Hyderabad,Telangana,India,,17.4342859,78.3933318,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:7025820807""}","matched: systems, office=it"
Systica Systems,52.0,medium,Kochi,Kerala,India,,9.9566963,76.2994296,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:7469575812""}","matched: systems, office=it"
Zest Systems Private Limited,52.0,medium,New Delhi,Delhi,India,,28.644221,77.2016183,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:11971465783""}","matched: systems, office=it"
Barco Electronic Systems Pvt. Ltd.,52.0,medium,Noida,Uttar Pradesh,India,"38-B/C, Noida, 201301",28.6108151,77.3739743,,,,,,,,,office=it | building=office,openstreetmap,"{""openstreetmap"": ""way:351164430""}","matched: systems, office=it"
IT Systems Global,52.0,medium,Pune,Maharashtra,India,"Shop no 4 Uttara Nagari, Bhau Patil Path, Pune, 411020",18.5646075,73.8307723,http://www.itsystemsglobal.com,"+91 9623817754, +91 9021765734",,,,none,2026-06-13T11:06:38+00:00,homepage fetch failed: ConnectionError; http://www.itsystemsglobal.com/jobs: ConnectionError; http://www.itsystemsglobal.com/jobs/: ConnectionError; http://www.itsystemsglobal.com/career: ConnectionError; no careers page detected,,openstreetmap,"{""openstreetmap"": ""node:3073359054""}","matched: it services, systems"
Persistent Systems,52.0,medium,Pune,Maharashtra,India,,18.5796058,73.7377777,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:11336819152""}","matched: systems, office=it"
Persistent Systems,52.0,medium,Pune,Maharashtra,India,,18.5880742,73.7377123,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""way:1517443436""}","matched: systems, office=it"
tcs  software company,52.0,medium,Raipur,Chhattisgarh,India,"M.M silver plaza, raipur, 492001",21.2312945,81.6634016,www.tcsnextstep.in,+91 7714069175,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:4445183749""}","matched: software, office=company"
Paranoia Systems International Pvt. Ltd. (PSI Pvt. Ltd.),52.0,medium,Thiruvananthapuram,Kerala,India,,8.5202903,76.9463475,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:7467464918""}","matched: systems, office=it"
Honeywell Technology Solutions,51.0,medium,Bengaluru,Karnataka,India,,12.9249652,77.6868595,,,,,,,,,office=company | amenity=office,openstreetmap,"{""openstreetmap"": ""node:11553915354""}","matched: technology, solutions, office=company"
Last Mile Consultants Technology Solutions Pvt Ltd,51.0,medium,Bengaluru,Karnataka,India,,12.9703255,77.6168555,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:3788575294""}","matched: technology, solutions, office=company"
Shree Naik Green Technologies,51.0,medium,Bengaluru,Karnataka,India,,12.9759511,77.6456018,,,,,,,,,office=technology,openstreetmap,"{""openstreetmap"": ""node:3370441598""}","matched: technology, technologies"
Tismo Technology Solutions,51.0,medium,Bengaluru,Karnataka,India,,12.965781,77.6138654,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:5061395358""}","matched: technology, solutions, office=company"
Cognizant Technology Solutions Pvt. Ltd.,51.0,medium,Chennai,Tamil Nadu,India,,12.945219,80.1218641,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""way:95628734""}","matched: technology, solutions, office=company"
NEXT Techno Enterprises Pvt. Ltd,51.0,medium,Coimbatore,Tamil Nadu,India,"Module No: 308/1,Third Floor, Vilankuruchi Road, Coimbatore, 641014",11.0322905,77.0185033,,,,,,,,,office=company | description=NEXT Inc delivers a varied portfolio of technology services and solutions to clients spanning private and NEXT Inc ccommercial industries to government & regulatory verticals. We work with clients to identify solutions to improve operational efficiencies.,openstreetmap,"{""openstreetmap"": ""node:5444486062""}","matched: technology, solutions, office=company"
Aum Infotech Pvt Ltd,50.0,medium,Bengaluru,Karnataka,India,"Y122 1st and 2nd Floor, 16th Main Road, Bangalore, 560010",12.9859838,77.5523378,https://www.auminfotech.com/,08023303024,https://auminfotech.com/pages/careers/,company_website,https://auminfotech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fauminfotech.com%2Fpages%2Fcareers%2F,medium,2026-06-13T13:47:41+00:00,careers page found on company website,office=company,openstreetmap,"{""openstreetmap"": ""node:6646295301""}","matched: infotech, office=company"
Avenxo Labs Private Limited,50.0,medium,Bengaluru,Karnataka,India,"24/2, Begur Main Road, Bangalore, 560068",12.9065148,77.6281661,http://avenxolabs.com/,+91 97 47 335 216,,,,none,2026-06-13T11:48:07+00:00,homepage fetch failed: ConnectionError; http://avenxolabs.com/jobs: ConnectionError; http://avenxolabs.com/jobs/: ConnectionError; http://avenxolabs.com/career: ConnectionError; no careers page detected,"description=Avenxo Labs, inspired by innovations Founded by like minded professionals to innovate the software development industry. The company is located in Bangalore, the IT hub of India. The expertise and experience of our team enables clients to be services wi",openstreetmap,"{""openstreetmap"": ""node:4912747732""}","matched: software, labs"
Feria IT Solutions,50.0,medium,Bengaluru,Karnataka,India,,12.9522605,77.7002399,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:3541856179""}","matched: solutions, office=it"
Insemi VLSI training & Solutions,50.0,medium,Bengaluru,Karnataka,India,,12.9523062,77.7002546,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:3541856180""}","matched: solutions, office=it"
Jsoft Solutions Ltd,50.0,medium,Bengaluru,Karnataka,India,,12.9743659,77.6146309,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:3844330641""}","matched: solutions, office=it"
Opteamix India Business Solutions Pvt Ltd,50.0,medium,Bengaluru,Karnataka,India,"37/A-07, South End Road, Bangalore, 560004",12.9364695,77.5791359,,,,,,,,,office=it | building=yes,openstreetmap,"{""openstreetmap"": ""way:347488190""}","matched: solutions, office=it"
Red Web Solutions,50.0,medium,Bengaluru,Karnataka,India,"#5,Saraswathamma Complex, Ramurthy Nagar, Thambuchettypalya Main Road, Bangalore, 560016",13.0209402,77.6792145,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:4518785999""}","matched: solutions, office=it"
TTP Technologies PVT. Ltd,50.0,medium,Bengaluru,Karnataka,India,"486, D, 13th Cross Road, Bangalore, 560058",13.0187312,77.5052249,ttpradiators.com,080 2836 1488,https://ttpradiators.com/careers,company_website,https://ttpradiators.com/careers,medium,2026-06-13T15:52:51+00:00,careers page found on company website,office=company,openstreetmap,"{""openstreetmap"": ""node:4488702704""}","matched: technologies, office=company"
Zieta Technologies,50.0,medium,Bengaluru,Karnataka,India,"RMZ Eco World,SEZ Unit, Devarabisanahalli, Outer Ring Road,, Bengaluru, 560103",12.9255755,77.6866008,https://www.zietatech.com/,080 2609 5999,https://www.zietatech.com/index.php?page=careers,company_website,https://fonts.googleapis.com/css2?family=Roboto&display=swap,medium,2026-06-13T15:52:55+00:00,careers page found on company website,office=company,openstreetmap,"{""openstreetmap"": ""node:4445330574""}","matched: technologies, office=company"
"windowit technologies pvt ltd, first floor Sector 65",50.0,medium,Chandigarh-Mohali,Chandigarh/Punjab,India,"scr 61, first floor sector 65 phase 11, Mohali, 160062",30.6807505,76.7450219,https://www.windowit.in/,9876997280,https://www.windowit.in/jobs,company_website,,low,2026-06-13T16:31:28+00:00,careers page found on company website,office=company,openstreetmap,"{""openstreetmap"": ""node:9054502263""}","matched: technologies, office=company"
Sterling Software Pvt Ltd,50.0,medium,Chennai,Tamil Nadu,India,"CSIR road, 600113",12.9854153,80.2463893,https://sterlingsoftware.global,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:13439114501""}","matched: software, office=company"
KT Telematic Solutions Pvt Ltd,50.0,medium,Coimbatore,Tamil Nadu,India,"1020, Avinashi Road, Coimbatore, 641018",11.0035703,76.9701884,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:5752357089""}","matched: solutions, office=it"
RVS Land Surveyors,50.0,medium,Coimbatore,Tamil Nadu,India,"29 Palani Illam, Sundaram Brothers Layout, Coimbatore, 641045",10.9988634,76.989966,https://www.rvslandsurveyors.com/,04224212672,https://www.rvslandsurveyors.com/careers,company_website,https://www.rvslandsurveyors.com/careers,medium,2026-06-13T17:04:48+00:00,careers page found on company website,"office=company | description=We're experts in digital land surveying and provide pan India-based land surveying and aerial mapping solutions to Architect, Engineers, and the locals from Coimbatore, Tamilnadu. We also have branch in Madurai, Salem and Pollachi.",openstreetmap,"{""openstreetmap"": ""node:10981917436""}","matched: solutions, digital, office=company"
Agiliq Info Solutions India Private Ltd,50.0,medium,Hyderabad,Telangana,India,,17.4378651,78.3957729,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:7021303665""}","matched: solutions, office=it"
Infrability IT Solutions,50.0,medium,Hyderabad,Telangana,India,"hyderabad, 500032",17.4226768,78.381343,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:11101235047""}","matched: solutions, office=it"
Izetta IT Solutions,50.0,medium,Hyderabad,Telangana,India,,17.4511435,78.3908647,,,,,,,,,office=it,openstreetmap,"{""openstreetmap"": ""node:7025820834""}","matched: solutions, office=it"
